archive,path,status,baseline_archive,bytes,member_date
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonBattleAcademy/Name.txt,same,texts.pak,28,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonBattleAcademy/SecondVisit.txt,same,texts.pak,58,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonBattleAcademy/SecondVisitNoHire.txt,same,texts.pak,44,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonBloodStone/Description.txt,changed,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonBloodStone/FirstVisit.txt,same,texts.pak,108,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonBloodStone/FirstVisitNoHire.txt,same,texts.pak,100,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonBloodStone/Name.txt,same,texts.pak,30,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonBloodStone/SecondVisit.txt,same,texts.pak,50,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonBloodStone/SecondVisitNoHire.txt,same,texts.pak,36,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMaze/Description.txt,changed,texts.pak,62,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMaze/FirstVisit.txt,same,texts.pak,104,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMaze/FirstVisitNoHire.txt,same,texts.pak,96,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMaze/Name.txt,same,texts.pak,18,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMaze/SecondVisit.txt,same,texts.pak,58,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMaze/SecondVisitNoHire.txt,same,texts.pak,44,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMilitaryPost/Description.txt,changed,texts.pak,152,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMilitaryPost/FirstVisit.txt,same,texts.pak,164,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMilitaryPost/FirstVisitNoHire.txt,same,texts.pak,142,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMilitaryPost/Name.txt,same,texts.pak,38,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMilitaryPost/SecondVisit.txt,same,texts.pak,84,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/DungeonMilitaryPost/SecondVisitNoHire.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/ElementalConflux/Description.txt,same,texts.pak,84,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/ElementalConflux/Name.txt,same,texts.pak,30,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/ElementalConflux/SecondVisit.txt,same,texts.pak,60,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/ElementalConflux/SecondVisitNoHire.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressAxemen/Description.txt,changed,texts.pak,74,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressAxemen/FirstVisit.txt,same,texts.pak,120,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressAxemen/FirstVisitNoHire.txt,same,texts.pak,112,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressAxemen/Name.txt,same,texts.pak,24,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressAxemen/SecondVisit.txt,same,texts.pak,68,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressAxemen/SecondVisitNoHire.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressBearRiders/Description.txt,changed,texts.pak,88,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressBearRiders/FirstVisit.txt,same,texts.pak,140,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressBearRiders/FirstVisitNoHire.txt,same,texts.pak,132,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressBearRiders/Name.txt,same,texts.pak,30,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressBearRiders/SecondVisit.txt,same,texts.pak,82,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressBearRiders/SecondVisitNoHire.txt,same,texts.pak,68,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressDefenders/Description.txt,changed,texts.pak,70,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressDefenders/FirstVisit.txt,same,texts.pak,114,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressDefenders/FirstVisitNoHire.txt,same,texts.pak,106,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressDefenders/Name.txt,same,texts.pak,20,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressDefenders/SecondVisit.txt,same,texts.pak,66,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressDefenders/SecondVisitNoHire.txt,same,texts.pak,52,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressMilitaryPost/Description.txt,changed,texts.pak,162,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressMilitaryPost/FirstVisit.txt,same,texts.pak,174,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressMilitaryPost/FirstVisitNoHire.txt,same,texts.pak,152,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressMilitaryPost/Name.txt,same,texts.pak,48,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressMilitaryPost/SecondVisit.txt,same,texts.pak,84,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/FortressMilitaryPost/SecondVisitNoHire.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenArchersTower/Description.txt,changed,texts.pak,60,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenArchersTower/FirstVisit.txt,same,texts.pak,112,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenArchersTower/FirstVisitNoHire.txt,same,texts.pak,104,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenArchersTower/Flyby.txt,same,texts.pak,594,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenArchersTower/Name.txt,same,texts.pak,30,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenArchersTower/SecondVisit.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenArchersTower/SecondVisitNoHire.txt,same,texts.pak,40,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenBarracks/Description.txt,changed,texts.pak,58,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenBarracks/FirstVisit.txt,same,texts.pak,98,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenBarracks/FirstVisitNoHire.txt,same,texts.pak,90,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenBarracks/Flyby.txt,same,texts.pak,364,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenBarracks/Name.txt,same,texts.pak,16,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenBarracks/SecondVisit.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenBarracks/SecondVisitNoHire.txt,same,texts.pak,40,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenMilitaryPost/Description.txt,changed,texts.pak,162,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenMilitaryPost/FirstVisit.txt,same,texts.pak,172,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenMilitaryPost/FirstVisitNoHire.txt,same,texts.pak,150,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenMilitaryPost/Flyby.txt,same,texts.pak,620,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenMilitaryPost/Name.txt,same,texts.pak,46,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenMilitaryPost/SecondVisit.txt,same,texts.pak,84,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenMilitaryPost/SecondVisitNoHire.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenPeasantHut/Description.txt,changed,texts.pak,60,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenPeasantHut/FirstVisit.txt,same,texts.pak,122,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenPeasantHut/FirstVisitNoHire.txt,same,texts.pak,114,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenPeasantHut/Flyby.txt,same,texts.pak,612,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenPeasantHut/Name.txt,same,texts.pak,40,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenPeasantHut/SecondVisit.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/HavenPeasantHut/SecondVisitNoHire.txt,same,texts.pak,40,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoDemonGate/Description.txt,changed,texts.pak,56,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoDemonGate/FirstVisit.txt,same,texts.pak,116,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoDemonGate/FirstVisitNoHire.txt,same,texts.pak,108,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoDemonGate/Name.txt,same,texts.pak,36,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoDemonGate/SecondVisit.txt,same,texts.pak,52,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoDemonGate/SecondVisitNoHire.txt,same,texts.pak,38,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoFamiliarCrucible/Description.txt,changed,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoFamiliarCrucible/FirstVisit.txt,same,texts.pak,100,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoFamiliarCrucible/FirstVisitNoHire.txt,same,texts.pak,92,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoFamiliarCrucible/Name.txt,same,texts.pak,24,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoFamiliarCrucible/SecondVisit.txt,same,texts.pak,50,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoFamiliarCrucible/SecondVisitNoHire.txt,same,texts.pak,36,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoKennels/Description.txt,changed,texts.pak,70,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoKennels/FirstVisit.txt,same,texts.pak,120,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoKennels/FirstVisitNoHire.txt,same,texts.pak,112,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoKennels/Name.txt,same,texts.pak,28,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoKennels/SecondVisit.txt,same,texts.pak,64,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoKennels/SecondVisitNoHire.txt,same,texts.pak,50,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoMilitaryPost/Description.txt,changed,texts.pak,148,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoMilitaryPost/FirstVisit.txt,same,texts.pak,158,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoMilitaryPost/FirstVisitNoHire.txt,same,texts.pak,136,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoMilitaryPost/Name.txt,same,texts.pak,32,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoMilitaryPost/SecondVisit.txt,same,texts.pak,84,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/InfernoMilitaryPost/SecondVisitNoHire.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/necropolisforgottenmound/desc.txt,changed,texts.pak,52,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/necropolisforgottenmound/FirstVisit.txt,same,texts.pak,88,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/necropolisforgottenmound/FirstVisitNoHire.txt,same,texts.pak,80,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/necropolisforgottenmound/name.txt,same,texts.pak,12,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/necropolisforgottenmound/SecondVisit.txt,same,texts.pak,48,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/necropolisforgottenmound/SecondVisitNoHire.txt,same,texts.pak,34,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisGraveyard/desc.txt,changed,texts.pak,72,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisGraveyard/FirstVisit.txt,same,texts.pak,110,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisGraveyard/FirstVisitNoHire.txt,same,texts.pak,98,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisGraveyard/name.txt,same,texts.pak,14,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisGraveyard/SecondVisit.txt,same,texts.pak,68,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisGraveyard/SecondVisitNoHire.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisMilitaryPost/desc.txt,changed,texts.pak,154,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisMilitaryPost/FirstVisit.txt,same,texts.pak,166,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisMilitaryPost/FirstVisitNoHire.txt,same,texts.pak,144,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisMilitaryPost/name.txt,same,texts.pak,40,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisMilitaryPost/SecondVisit.txt,same,texts.pak,84,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisMilitaryPost/SecondVisitNoHire.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisRuinedTower/desc.txt,changed,texts.pak,64,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisRuinedTower/FirstVisit.txt,same,texts.pak,122,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisRuinedTower/FirstVisitNoHire.txt,same,texts.pak,114,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisRuinedTower/name.txt,same,texts.pak,36,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisRuinedTower/SecondVisit.txt,same,texts.pak,58,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NecropolisRuinedTower/SecondVisitNoHire.txt,same,texts.pak,44,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NeutralFireLake/description.txt,same,texts.pak,110,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NeutralFireLake/FirstVisit.txt,same,texts.pak,140,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NeutralFireLake/FirstVisitNoHire.txt,same,texts.pak,118,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NeutralFireLake/name.txt,same,texts.pak,30,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NeutralFireLake/SecondVisit.txt,same,texts.pak,84,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/NeutralFireLake/SecondVisitNoHire.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveFairieTree/Description.txt,changed,texts.pak,48,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveFairieTree/FirstVisit.txt,same,texts.pak,96,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveFairieTree/FirstVisitNoHire.txt,same,texts.pak,88,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveFairieTree/Name.txt,same,texts.pak,24,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveFairieTree/SecondVisit.txt,same,texts.pak,44,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveFairieTree/SecondVisitNoHire.txt,same,texts.pak,30,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveHighCabins/Description.txt,changed,texts.pak,82,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveHighCabins/FirstVisit.txt,same,texts.pak,138,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveHighCabins/FirstVisitNoHire.txt,same,texts.pak,130,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveHighCabins/Name.txt,same,texts.pak,34,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveHighCabins/SecondVisit.txt,same,texts.pak,76,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveHighCabins/SecondVisitNoHire.txt,same,texts.pak,62,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveMilitaryPost/Description.txt,changed,texts.pak,160,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveMilitaryPost/FirstVisit.txt,same,texts.pak,170,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveMilitaryPost/FirstVisitNoHire.txt,same,texts.pak,148,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveMilitaryPost/Name.txt,same,texts.pak,44,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveMilitaryPost/SecondVisit.txt,same,texts.pak,84,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveMilitaryPost/SecondVisitNoHire.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveWoodGuardQuarters/Description.txt,changed,texts.pak,84,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveWoodGuardQuarters/FirstVisit.txt,same,texts.pak,152,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveWoodGuardQuarters/FirstVisitNoHire.txt,same,texts.pak,144,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveWoodGuardQuarters/Name.txt,same,texts.pak,46,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveWoodGuardQuarters/SecondVisit.txt,same,texts.pak,78,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/PreserveWoodGuardQuarters/SecondVisitNoHire.txt,same,texts.pak,64,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/RefugeeCamp/Description.txt,changed,texts.pak,130,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/RefugeeCamp/Name.txt,same,texts.pak,32,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/RefugeeCamp/SecondVisit.txt,same,texts.pak,84,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/RefugeeCamp/SecondVisitNoHire.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdCentaurs/Description.txt,changed,texts.pak,60,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdCentaurs/FirstVisit.txt,same,texts.pak,120,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdCentaurs/FirstVisitNoHire.txt,same,texts.pak,112,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdCentaurs/Name.txt,same,texts.pak,36,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdCentaurs/SecondVisit.txt,same,texts.pak,56,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdCentaurs/SecondVisitNoHire.txt,same,texts.pak,42,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdGoblins/Description.txt,changed,texts.pak,58,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdGoblins/FirstVisit.txt,same,texts.pak,118,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdGoblins/FirstVisitNoHire.txt,same,texts.pak,112,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdGoblins/Name.txt,same,texts.pak,36,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdGoblins/SecondVisit.txt,same,texts.pak,54,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdGoblins/SecondVisitNoHire.txt,same,texts.pak,40,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdMilitaryPost/Description.txt,changed,texts.pak,156,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdMilitaryPost/FirstVisit.txt,same,texts.pak,152,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdMilitaryPost/FirstVisitNoHire.txt,same,texts.pak,112,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdMilitaryPost/Name.txt,same,texts.pak,42,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdMilitaryPost/SecondVisit.txt,same,texts.pak,82,2107-12-31-23-59-56
universe_mod_texts_ru.pak,Text/Game/Dwellings/StrongholdMilitaryPost/SecondVisitNoHire.txt,same,texts.pak,38,2107-12-31-23-59-56
